element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
W,-0.21487461,1.447333,-0.27123284,1.5604224,-0.19837138,-0.05037769,0.6092732,-0.1190619,-0.14619775,-0.30547678,2.1436648,-0.07903292,1.4507523,-0.31696978,-0.21630181,-0.15239105,-0.31378353,-0.19153579,-0.16641547,-0.11817799,-0.12304445,-0.15599868,-0.24363197,-0.064367786,-0.2901954,-0.22951715,-0.24688521,1.5989732,-0.28189147,0.6247146,-0.001962516,-0.247625,-0.29188186,0.28565833,-0.23539497,0.18862773,-0.32153833,0.6650995,-0.13099168,-0.23671973,-0.10126588,-0.21480949,-0.23651974,7.0031443,-0.13998137,-0.10483925,-0.35264286,0.11345014,-0.20366208,3.1164653,-0.3405638,-0.22129838,0.46288154,-0.11738914,-0.2870667,-0.3409754,6.807272,9.941976,-0.14544354,-0.14324889,-0.20437698,-0.11186747,-0.002736251,13.598039,2.3707569,-0.05267555,-0.24187289,6.23521,0.0051538837,-0.12266893,-0.3392424,-0.1038397,-0.17824213,-0.12041488,-0.088011585,-0.13945669,2.859324,-0.31588638,-0.16691115,1.6446142,-0.028476411,-0.21990429,6.3090873,-0.14737292,-0.27057093,-0.24204023,1.2741839,-0.016198592,-0.043887902,9.955314,14.312779,-0.40010956,-0.12432787,-0.24881014,-0.36937174,-0.30927676,-0.22087172,-0.11533836,-0.008898205,-0.37298083,-0.15151298,0.5470524,3.1464298,-0.33945116,5.1224356,-0.4033238,-0.3934693,-0.17351915,-0.24523704,-0.1755216,-0.2269833,-0.3655432,1.0620593,13.911815,2.2232254,-0.27657643,-0.109539144,-0.124370575,-0.10478375,0.059051685,-0.25651756,-0.33264145,-0.079609044,-0.2255367,-0.2002342,-0.24105422,0.05532406,0.85055006
Re,0.17783508,-0.1192034,-0.13453685,0.28380373,-0.025093203,0.03145164,2.4601882,-0.18546067,-0.062455654,-0.2494437,0.51596045,0.07178169,1.4270079,0.17058058,-0.27797252,-0.19087026,-0.012195821,-0.19651468,-0.28305733,-0.2500012,-0.07000159,-0.201343,-0.17191888,-0.19214004,-0.14879937,-0.37580597,0.7159089,0.52078384,-0.22311364,0.29773524,-0.15070495,-0.3555411,-0.2500999,0.18008272,0.04003845,-0.23767817,-0.34937558,-0.11523984,-0.09082752,-0.36019117,0.5189254,-0.19308038,-0.30993,0.5649123,-0.3045885,-0.04892824,0.02490552,0.6231455,0.40048102,5.022923,-0.14154275,-0.27468145,0.015149267,-0.25587592,-0.32189515,-0.34370118,1.7384993,1.5162976,0.58929235,-0.36186022,0.021999167,-0.28696522,-0.0734764,4.1631403,-0.10538077,-0.22647238,-0.07538823,2.1890776,-0.20049652,-0.30047634,-0.070884414,0.14654894,-0.24183585,-0.32502595,0.058712844,-0.21950918,0.77936184,-0.3791251,-0.3881011,-0.14036813,0.11039955,-0.18347496,1.7525445,-0.3018829,0.06486848,-0.22720404,0.90234745,0.49307814,-0.28666288,1.4223988,3.6313906,-0.21989886,0.9531211,-0.09061792,-0.19888002,-0.26442078,0.51966196,0.016326979,-0.2658536,-0.1406085,-0.2969594,0.20846252,1.3878148,-0.26189867,0.16099836,-0.35022214,-0.22998285,-0.36606678,-0.26552707,-0.26150882,-0.36282393,-0.22704145,1.4704344,2.9423451,1.1698766,-0.085795745,0.054377455,0.72151023,-0.24149974,-0.28535601,0.20572792,-0.27856228,-0.3056758,-0.10621239,0.1044143,-0.20949958,0.0017450961,0.1934139
Os,-0.017537087,-0.17954087,-0.30655637,0.12576672,-0.2608242,-0.1389626,0.2603051,-0.25399297,0.1228424,-0.31400442,0.8226914,-0.30978122,1.081161,-0.14717558,0.011473425,-0.14754017,-0.11114828,-0.054664746,-0.18261842,-0.3012797,0.039339874,0.06552599,-0.20519984,-0.3124635,-0.19771098,-0.32795766,0.4161848,1.8427341,-0.2168318,0.25943998,-0.060467694,-0.37495968,-0.351698,-0.18058403,-0.07199693,-0.31249943,-0.14253259,0.0073434184,-0.19864346,-0.3889307,0.89313394,-0.3055788,-0.35165942,2.8874502,-0.2138405,-0.16998869,-0.15430038,0.46323022,0.10178216,1.3475372,0.079550534,-0.34939006,0.019580584,-0.3587201,-0.3641187,-0.34015402,2.7326128,2.6064248,0.27339754,-0.22427548,-0.26245192,-0.33619705,0.24797446,6.9730535,0.5717275,-0.14757574,0.085727796,1.105137,-0.09694767,-0.35054618,-0.11028199,-0.2165942,-0.32070237,-0.2114414,0.038209878,-0.29841474,0.41937858,-0.35711926,-0.3904913,-0.11931875,-0.3081812,-0.21504466,1.6736182,0.013911454,-0.19876795,-0.31556022,2.4079165,-0.25177136,-0.11562368,2.8898764,6.0134306,-0.33169958,0.86505276,-0.25867918,-0.27254134,-0.34166726,0.08421166,-0.17690952,-0.20802334,-0.2967796,-0.3743268,-0.2665688,-0.115923874,-0.2992616,0.29065517,-0.35693362,0.07947015,-0.35234445,0.31071,-0.18229787,-0.2957612,-0.2752269,0.7809158,4.197194,1.7211614,-0.338021,0.10276341,0.55519164,-0.25058293,-0.35761526,-0.18089731,-0.114198074,-0.14845057,-0.30893552,0.0584637,0.07775844,0.27677348,-0.23081183
Ir,-0.13966991,0.32478112,-0.30787513,0.20525885,-0.24319822,-0.2961924,-0.01855821,-0.16431652,-0.16443789,-0.34505573,1.1768081,-0.3127908,-0.1416001,-0.16626273,0.719605,-0.36015847,-0.2129285,-0.26105243,-0.2586083,-0.29110855,-0.0803039,0.54715574,-0.37146077,-0.28533745,-0.30740488,-0.3857117,-0.2925208,2.3596776,-0.16397649,0.35688728,-0.2381286,-0.36790344,-0.40706873,-0.30265912,-0.33252737,-0.1309719,-0.072505735,-0.22780007,0.040620927,-0.40011868,0.10997998,-0.23318739,-0.39584634,6.118419,-0.27304304,-0.2686386,-0.096282676,0.22226985,1.0311488,0.45579988,-0.08122027,-0.367437,-0.23618422,-0.30144113,-0.3065169,-0.10977477,4.0610766,3.6894898,-0.12037994,-0.11781077,-0.4004619,-0.2922879,0.34031284,8.364194,0.33350578,-0.11900515,-0.36175457,0.5984934,-0.35930693,-0.31419387,-0.15760255,-0.33167,-0.40358084,-0.20863006,-0.30873787,-0.17543852,0.86741203,-0.3714411,-0.32848758,-0.20389377,-0.2984683,-0.24490425,2.4013078,-0.17506735,-0.024393514,-0.28875998,1.082275,-0.33109307,-0.32576138,4.868682,8.564379,-0.2913166,0.2602209,-0.36765066,-0.3137003,-0.36577544,-0.011524765,-0.06539439,-0.31516746,-0.42909318,-0.2567639,-0.13492058,-0.08007238,-0.2758244,0.17771426,-0.38662153,0.22377732,-0.2726864,0.06418736,-0.29502675,-0.30905443,-0.13563062,0.34565926,5.021448,1.2018282,-0.22462247,-0.18325129,0.24472743,-0.34442103,-0.33615097,-0.31107146,0.07115836,-0.08655625,-0.14059904,0.021496005,-0.084615044,-0.007596313,-0.29662928
Pt,-0.22154927,0.7566125,-0.38682184,-0.09892136,-0.24287401,-0.23571137,-0.2260865,-0.34398443,-0.31465662,-0.34371704,1.1364967,-0.36502805,-0.28650784,-0.14196973,0.023252847,-0.3664674,-0.18186031,-0.2985461,-0.31674263,-0.34964335,-0.2714081,0.12151379,-0.38261607,-0.27645898,-0.30166194,-0.31334716,-0.29638642,2.6077862,-0.20279467,-0.124904506,-0.1398585,-0.39234242,-0.33932516,-0.24368043,-0.37895706,-0.16934027,0.17012264,-0.33445537,0.26738667,-0.28018355,-0.0354939,-0.27109936,-0.4136469,5.179073,-0.35560608,-0.34589866,0.282384,-0.0038952911,1.9589974,0.08281348,-0.134335,-0.3769109,0.14555936,-0.31907997,-0.32261488,-0.1044694,2.256738,2.3180556,-0.18439117,-0.23439562,-0.39613566,-0.27976587,-0.056895543,7.244914,0.3301673,-0.24698083,-0.38809448,0.1655301,-0.3724831,-0.28715637,-0.07713891,-0.3637331,-0.31828615,-0.25644746,-0.17109515,-0.24564768,0.1195531,-0.31498954,-0.39790994,-0.005480843,-0.34208867,-0.23941621,1.2508446,-0.36460102,-0.18618542,-0.40813234,0.76453805,-0.3751656,-0.3682949,5.083964,6.693219,-0.2759555,-0.07259665,-0.32249394,-0.35204673,-0.384408,-0.117073074,-0.26357347,-0.26765704,-0.39027244,-0.28348172,-0.17324916,-0.2218648,-0.057977002,0.1723288,-0.4039972,0.03711547,-0.3417898,-0.29246742,-0.3601465,-0.16215535,-0.10887465,0.20955963,3.8835719,0.57636553,-0.31128505,0.077145875,0.06372031,-0.35167465,-0.4233503,-0.26878047,-0.17092735,-0.14314485,-0.26825297,-0.22073454,-0.29856622,-0.22729084,-0.29818454
Au,-0.2725357,-0.12692964,-0.40670362,0.47593236,0.26437727,-0.3590245,-0.1691303,-0.356876,-0.38470805,-0.2682056,1.2501763,-0.3553804,-0.31956542,-0.24667202,0.48887774,-0.39105904,-0.24098378,-0.2869465,-0.33022377,-0.37277144,-0.26213557,-0.03467939,-0.34861425,-0.24521704,-0.39042637,-0.26715857,-0.42310643,2.6266866,-0.18323764,-0.12742274,-0.169104,-0.38177818,-0.30657947,-0.2898638,-0.4278028,-0.13049293,-0.14260812,-0.40480304,-0.001111042,-0.06552691,-0.07900247,-0.39536825,-0.41058105,4.482705,-0.38574085,-0.3491083,-0.10452575,-0.19439736,2.7261572,-0.034862734,-0.3584211,-0.41135067,-0.20896043,-0.336869,-0.26296636,-0.26728788,2.2840254,1.4196097,-0.42931297,-0.3442982,-0.35683772,-0.38882855,-0.30941054,5.404713,-0.029656606,-0.36930633,-0.3972854,-0.11751253,-0.42413962,-0.39392522,-0.30719543,-0.40374905,-0.27277112,-0.2674788,-0.22773935,-0.32312638,0.33095843,-0.25917152,-0.38847962,-0.042753696,-0.34715474,-0.34312272,0.9242886,-0.31347117,-0.23897474,-0.4045428,-0.052571896,-0.33094522,-0.39841148,5.9582286,5.41298,-0.37251076,-0.049950268,-0.06239202,-0.3539174,-0.3095369,-0.2740096,-0.06943461,-0.40534705,-0.4291445,-0.32722792,-0.17593978,0.5974952,-0.118297376,-0.14276831,-0.4089405,-0.26242632,-0.40947002,-0.25975543,-0.3044929,0.2516829,0.05354227,0.2067769,2.4174109,-0.04888396,-0.35388303,-0.29220366,-0.31944802,-0.35224712,-0.29562604,-0.28198284,-0.13880037,-0.20610665,-0.37887216,-0.41489494,-0.33742943,-0.31701797,-0.26591787
Hg,-0.23479299,-0.33603367,-0.39019796,-0.17270036,-0.07311078,-0.26535022,0.2971715,-0.044784203,-0.32390073,-0.3601741,0.21479377,-0.032686453,-0.35632408,-0.24383077,0.036104728,-0.20564009,-0.19663045,0.12968758,-0.3296799,-0.33164936,-0.12851806,0.0059461053,-0.082102805,-0.2768448,-0.35043928,0.06259562,-0.37234765,0.91667706,0.21894357,-0.15823603,-0.36294854,-0.2204595,-0.26817742,0.08863138,-0.43302613,-0.07807374,-0.16626337,0.31230584,0.72682345,-0.07240016,0.6238349,-0.14690359,-0.18833217,2.3105583,-0.288954,-0.21115667,0.09515858,-0.3327658,1.0140623,0.64197105,-0.33011523,-0.36963946,-0.028579319,0.3862529,-0.227764,-0.2531107,1.4282783,0.9621922,-0.36359972,-0.24728999,0.06679084,0.116820365,-0.19339733,1.6191573,0.370515,-0.23352599,0.0031057596,-0.19841419,-0.2795669,-0.39921495,-0.3388616,-0.4393265,-0.053384572,-0.40564594,-0.30835405,-0.34541163,-0.031481862,-0.3249629,-0.33452535,-0.12063936,-0.18073179,-0.33922425,0.442039,-0.3315617,-0.20858023,-0.38244763,0.25093356,0.41037163,-0.17899407,5.4810386,2.5392423,-0.24958526,0.0986001,0.34896308,-0.31213748,-0.13206029,-0.35019144,0.19258018,-0.31252438,-0.39505097,-0.32960495,-0.23042764,0.9342603,-0.1124977,-0.273472,-0.39636904,-0.2788474,-0.35852274,0.20763588,-0.38675332,-0.10249863,-0.1413502,0.32037565,0.30380344,0.26270175,-0.3527722,0.7305701,-0.2988448,0.2562019,-0.20421109,-0.021789093,-0.39281493,-0.35464188,-0.3372847,-0.34968105,-0.33331358,-0.3273851,-0.04123899
Tl,0.67809266,0.5679002,-0.17078905,-0.080749415,-0.047734052,-0.13357581,2.7354796,-0.045822136,0.1739881,-0.34446082,0.14199875,0.06518918,0.44487745,0.782503,0.79154855,-0.009547444,-0.36249113,-0.028955322,-0.30725008,0.1598249,-0.3564661,-0.38845998,0.1744618,-0.32165614,-0.32456574,-0.4060019,-0.06272241,0.3012304,0.048310056,0.05574704,-0.32026795,-0.30549178,-0.075814396,-0.3429802,-0.31723207,-0.2204057,-0.24718343,0.6810398,-0.22432713,-0.22412917,-0.097689554,-0.18520601,0.14901689,0.7410249,-0.36340228,-0.31931692,0.4650762,-0.28749356,0.96099246,0.5919432,0.7387411,0.012139408,-0.30937117,-0.11266783,-0.2878869,-0.06586766,0.011379972,1.2615781,-0.19806384,0.28850114,0.025157925,-0.32817557,-0.2098974,0.56556463,0.13107754,-0.33613566,-0.24690911,-0.37457252,-0.39664146,-0.3872307,-0.3911841,0.53348184,-0.2942299,-0.35355696,-0.32404116,-0.032543663,-0.18332514,0.082308576,-0.22190708,-0.0079443995,-0.06304841,-0.32454857,1.560391,-0.07304654,-0.26581478,-0.050138295,0.48897114,1.1872838,-0.35506758,0.5535728,0.7211985,0.17473018,-0.095014974,0.8374775,-0.23757142,-0.2137225,-0.36595646,1.6657362,-0.27361453,-0.36292318,0.5199467,0.786124,2.5381653,-0.30526352,-0.18757306,0.020810952,-0.38150683,0.040821087,-0.0032386535,-0.04152018,-0.23502524,-0.3066787,2.462358,-0.14734064,0.14057887,-0.3165236,-0.30104148,0.16127092,-0.24816227,-0.32095036,-0.3602675,-0.29372385,-0.36348575,0.028668944,-0.36952117,-0.2659301,0.17836803,0.09447682
Pb,0.8314058,-0.1007509,-0.16788962,-0.045009285,0.10122575,-0.28872043,2.5234916,0.73605776,0.27646926,-0.33785722,-0.16413863,-0.05065029,-0.19626252,0.05200997,0.6888605,-0.12453131,-0.3861428,-0.17674378,-0.10580023,0.27461624,-0.3565611,-0.3293971,0.17159142,-0.27216193,-0.27425614,-0.28221473,-0.0031624397,0.11033181,-0.157638,0.187859,-0.34951127,-0.331783,-0.20948924,-0.31250015,-0.3584337,-0.15223162,-0.21533486,0.8606027,-0.08076731,-0.29694408,0.5971325,-0.10129769,0.28489333,0.07318451,-0.30667457,-0.25019068,0.3969993,-0.09331937,0.40254548,1.3066331,0.52714115,0.14864872,-0.3250779,0.29612884,0.17218745,-0.12148939,0.92388266,1.53167,-0.3523271,0.30760562,0.6934324,-0.34661788,-0.052762926,-0.035071876,0.39346716,-0.34728593,0.13556677,-0.34700486,-0.40170673,-0.34815952,-0.4254589,0.3146013,-0.27527925,0.024663435,0.081521496,0.68598694,0.013367851,0.31316748,0.10384615,-0.11059265,0.11072076,-0.33553603,0.5425882,-0.03403069,-0.3117882,0.1883718,0.2416845,1.5094534,-0.35138255,0.64495194,1.6466557,-0.011150355,-0.09638677,0.6158281,-0.3569434,-0.15895958,-0.08367867,1.9840822,0.09373184,-0.3153384,0.95200616,0.03248958,1.537498,-0.41434464,0.7976403,-0.0052156076,-0.3575712,-0.14619327,-0.20232561,-0.14612578,-0.1721511,-0.3467401,1.7110187,0.00066381315,0.47000042,-0.27856278,-0.114525184,0.012738957,-0.2114113,0.048762463,-0.35784614,-0.20968927,-0.13763715,-0.14698082,-0.2490248,-0.12352827,0.2945276,-0.20603932
Bi,0.4545615,-0.14167011,-0.15171006,0.16037749,0.044569056,-0.35303116,1.9576645,0.11096077,0.29788563,-0.36287913,-0.00032672426,-0.13197443,-0.07907164,-0.23893999,0.47645992,-0.1420459,-0.36351594,-0.17169006,-0.27879402,0.002468519,-0.3103542,-0.30167618,0.16205211,-0.33642817,-0.28898185,-0.26346397,-0.2151328,0.81655043,0.15397875,0.12843697,-0.40879717,-0.076909125,0.023844406,-0.3052036,-0.35529184,-0.2229072,-0.10581106,0.5727014,0.028862027,-0.16558509,0.62331533,-0.08332455,-0.0949635,0.28253654,-0.19429503,-0.19198856,0.29246885,-0.064941734,0.36373383,2.778253,0.76969445,-0.009815617,-0.29089555,-0.026540358,0.3880282,-0.14142056,0.38765144,2.946973,-0.4008482,-0.09004955,0.46148437,-0.27327624,-0.11525398,-0.10561242,0.7595583,-0.24820474,0.2867911,-0.24602671,-0.26098242,-0.17220616,-0.3820367,0.057534702,-0.3295417,-0.23351923,-0.2618406,-0.08482232,0.7622307,-0.12509751,0.08111961,-0.14342032,-0.17046201,-0.16444728,0.6442757,-0.07759517,-0.30372643,0.12868588,-0.20732954,0.09844368,-0.2530083,0.884859,2.999388,0.2315944,0.09004785,0.56120986,-0.26496643,-0.11475152,-0.10309584,3.0429142,-0.38633636,-0.3371126,-0.009198638,-0.13374135,1.297678,-0.38501352,-0.1780151,-0.12834541,-0.2668099,-0.17396729,-0.021922607,-0.14369038,-0.2595957,-0.32701665,1.368407,0.150106,0.8656923,-0.120940395,-0.22395101,0.049909167,-0.17666146,-0.091097645,-0.0085837385,-0.111956425,-0.33062783,-0.35221675,-0.09330852,-0.026845234,-0.017110815,-0.3288546
Ac,1.6046463,-0.27339017,0.6064903,-0.06460375,-0.35671738,-0.370456,0.41706124,-0.2602042,-0.07451376,-0.19770074,-0.08513699,0.40770787,0.41061825,-0.09527771,-0.031323466,-0.18305457,-0.33017585,-0.4015438,-0.29046774,-0.38738823,-0.43252504,-0.1567186,-0.29808226,-0.4288758,-0.27500427,-0.16690455,0.26268145,0.057534743,-0.05623046,-0.2788552,-0.3707186,-0.04316989,-0.19166169,-0.14582047,-0.30752316,2.0531404,-0.39317328,-0.064669676,-0.32993966,-0.09670344,-0.02210618,-0.3689673,-0.30396867,5.782058,-0.31933698,-0.33987844,-0.22120233,-0.059151445,-0.2759967,2.699931,2.8859696,-0.28056118,-0.44029847,-0.32017797,-0.2476586,0.09582608,-0.17451707,10.637761,-0.10259159,-0.34307075,0.67380005,-0.29422006,-0.16199026,-0.29704878,-0.1111845,1.0110213,-0.28827593,-0.2859811,-0.38514182,-0.17675357,-0.3132541,0.012720669,-0.23436597,2.3923597,-0.34075063,0.14971383,1.6519111,-0.16538857,-0.34123492,-0.16911048,-0.43268105,2.52387,0.94925857,-0.43825305,-0.20378463,-0.2993898,0.3413092,15.004286,-0.20049092,1.1928217,-0.16253346,-0.29624015,-0.12318594,-0.15677689,-0.39645103,-0.4342702,0.32565957,2.5771976,-0.111485384,0.17813075,1.8805239,0.034245685,1.8790306,-0.14234674,0.45586705,0.8942638,-0.14553688,-0.29749092,-0.25881064,-0.44844174,-0.25395226,-0.31558508,-0.15659277,-0.2581972,-0.10578394,-0.21933565,-0.35854277,-0.4044763,0.866366,-0.26867515,0.34780228,-0.1284676,-0.24591468,0.604007,-0.21746328,-0.03993427,-0.366169,-0.20900777
Th,-0.2779155,-0.20013152,-0.07898928,0.07191613,0.18817376,-0.3106129,0.011705798,-0.26315084,-0.3471862,-0.2675785,-0.14996433,-0.1117998,7.934696,-0.35345978,-0.17735691,-0.32562634,-0.17564756,0.2169827,-0.16739805,0.31630254,-0.31689668,-0.26494873,-0.021436522,-0.20687446,-0.29104903,-0.2835745,10.239387,-0.073861,-0.10950153,-0.16919947,-0.27531344,-0.31815436,-0.21262872,3.1377926,-0.24040052,-0.22349335,-0.1342609,-0.088675804,-0.31882402,-0.2699876,-0.2031754,-0.29090118,-0.32220098,0.48932013,-0.34764782,0.09533294,-0.3544296,-0.35688895,0.06389714,4.8695564,0.049927507,-0.23788252,-0.37890944,0.16678983,0.12257893,9.496369e-05,0.15208106,0.619113,-0.3218921,-0.21774396,-0.0577881,-0.35559338,-0.33374718,-0.2924159,-0.30732775,0.50434035,-0.23198377,0.0021743514,-0.24139306,-0.24036865,-0.34870556,-0.34206447,-0.31029516,-0.2959124,-0.30873498,-0.19373961,0.46064064,-0.29115865,-0.3354147,0.7801464,-0.26902083,-0.32700247,0.46627343,-0.31808427,-0.15025449,-0.256475,-0.17321526,13.804133,0.5308063,0.81467474,-0.13185833,0.57808894,-0.22549541,-0.16248484,-0.33467168,-0.32681894,0.44780985,1.0472186,-0.19336705,0.5385548,-0.0809823,-0.20324597,-0.23521163,-0.34143946,5.912652,0.10725372,-0.25656116,-0.33471915,-0.26151693,-0.36277294,-0.23945132,-0.3320707,0.021507217,-0.08853438,0.108448386,-0.18007755,-0.23693593,0.17829728,-0.1597769,-0.08806879,-0.047357477,-0.24774355,1.7334095,-0.36381635,0.66267437,-0.19590923,-0.11666905,0.051907774
Pa,-0.28369415,-0.17526487,0.3133078,0.9119291,0.34223244,-0.14145365,0.83154094,-0.17849964,-0.19765837,-0.32501405,1.2470531,-0.22145066,5.7316275,-0.37093124,-0.12324453,-0.13794945,-0.30306005,1.1194446,-0.15890984,0.21161631,-0.21939635,-0.24307075,-0.28970155,-0.25379255,-0.3487645,-0.3269472,7.3550663,-0.20276468,0.16525117,-0.20937753,-0.19848512,-0.30280766,-0.24087453,1.7194613,-0.11093873,-0.2744518,-0.3770431,-0.17717831,-0.27882817,-0.2704224,0.20668034,-0.30963695,-0.37819195,1.970937,-0.33246884,3.1620867,0.015345876,-0.32249814,-0.0659764,10.136928,0.35707036,-0.17777878,-0.22031637,1.3939546,0.05870497,0.43435562,0.54029393,1.6584457,-0.22148743,-0.22261207,0.9980028,-0.22268252,-0.2678781,-0.27133855,0.039997194,-0.102726914,-0.2759128,-0.23179564,-0.34846875,-0.32857665,-0.26339447,-0.31310987,-0.2561588,-0.1758235,-0.14117938,-0.16068575,1.5005568,-0.38435322,-0.33665457,1.4060425,-0.13265422,-0.12407396,1.6105632,-0.17821665,-0.20175672,-0.24439023,-0.13179514,12.268735,0.21072304,3.2147138,-0.027530199,0.95040977,0.015831864,1.7215774,-0.41981786,-0.12867278,0.06389983,3.8537986,0.32919583,0.8844156,0.023752222,0.038072772,-0.1512198,-0.30149144,5.57166,0.34650472,-0.2440319,-0.30372137,-0.23951909,-0.11147249,-0.140576,-0.32140914,0.10804204,0.0170933,0.7270535,-0.09943317,-0.06834681,0.77356905,0.050351903,-0.1874046,-0.34730574,-0.16409405,0.46840483,-0.14772902,0.271081,-0.28954753,0.42205763,0.90382004
U,-0.11130022,-0.12868014,0.06831789,0.21827847,-0.04626942,-0.2358525,1.5723013,-0.26236954,-0.33426374,-0.2903462,0.003081032,0.0568049,5.620606,-0.3453091,-0.24314107,-0.3255931,-0.2838626,0.688969,-0.23118044,0.2860141,-0.23806037,-0.2106259,0.16438465,-0.3060692,-0.3309996,-0.30798236,7.7614703,0.036560524,0.20943373,-0.1690726,-0.3133841,-0.2563841,-0.23835729,2.0152526,-0.2622452,-0.33587933,-0.32254,-0.18415354,-0.278425,-0.21937841,0.19332115,-0.32521188,-0.36762166,0.9719038,-0.3173371,0.36714366,-0.18538162,-0.048474412,0.16626771,6.729061,0.16176604,-0.07738675,-0.37568825,0.37242082,-0.29299727,-0.054573733,0.055084,0.30678686,-0.26901585,-0.25757954,0.21680745,-0.34295613,-0.30239448,-0.27897158,-0.17989713,0.23960982,-0.2656272,-0.09746444,-0.34152788,-0.26606762,-0.34608066,-0.3313286,-0.25804108,0.10968193,-0.25567186,-0.22085124,1.0826855,-0.34185383,-0.31291652,1.879553,-0.18503775,-0.29185113,1.0407102,-0.37346256,-0.2118194,-0.2670801,-0.020765997,12.086318,0.037058476,0.50920945,-0.037018284,-0.017469345,0.049695775,0.5087353,-0.28671846,-0.20423038,-0.23001818,1.3764778,-0.16501418,0.8669001,-0.19340077,0.3888772,0.5468743,-0.3446783,4.6081066,0.24452598,-0.22363372,-0.34487787,-0.026861088,-0.27742535,-0.3335566,-0.31980166,0.2070883,-0.11030796,0.9802682,-0.014979324,-0.109214425,0.88035035,-0.25731227,-0.35729912,-0.24034765,-0.24191725,0.5560893,-0.2341427,0.1135377,-0.3177599,0.1342002,0.48637134
Np,-0.33832175,0.3895075,-0.37826738,-0.18656018,0.3689955,-0.022999454,0.14091381,-0.12757155,-0.22936285,-0.19629292,-0.28359357,0.2615833,6.072256,-0.34150082,-0.16681793,-0.34679344,-0.15494925,0.248753,-0.16053863,0.47433662,-0.39004254,-0.27390945,0.21186884,-0.21242979,-0.2219445,-0.2328335,8.543392,0.19455133,1.1162193,-0.21306822,-0.3396514,-0.32333952,-0.29605657,1.7550657,0.15329343,-0.23903477,-0.3493233,-0.23467675,-0.27904803,-0.38080296,-0.23709837,-0.27538037,-0.36279067,1.6531214,0.4300336,-0.010868884,-0.33006415,0.58063585,0.053602535,4.789101,-0.17971225,-0.27174804,-0.28856084,1.5376291,-0.13287419,-0.24242547,0.2522748,1.2711806,0.38968116,-0.22935753,0.002571748,-0.25518125,-0.3830516,-0.07922127,0.42279845,-0.1875005,0.16196254,-0.024823707,-0.3915846,-0.25693572,-0.25207058,-0.30317852,-0.14810878,1.7297986,-0.2649975,-0.09082848,0.034123022,-0.15117323,-0.28275365,1.7853829,-0.2531584,-0.31497946,0.15192875,-0.21819663,-0.15446894,-0.1384832,-0.29571882,12.8258,-0.1830125,0.8995991,-0.035522778,-0.34448797,0.4696733,0.3894215,-0.29290098,0.187551,2.3128283,0.13601092,1.1241988,1.778507,-0.34757993,-0.20391957,0.092058636,-0.23369995,2.0866623,-0.09458723,-0.19761524,-0.37421852,-0.085654505,-0.02450354,0.024028083,-0.31046072,0.4889776,0.2731549,1.646436,-0.17320417,0.44258943,0.19386569,-0.09518473,0.14879712,-0.2504241,-0.21623199,0.024132237,0.09117247,0.052391667,-0.29411224,-0.22877738,0.2644611
Pu,2.6514516,-0.0076421914,-0.28004187,-0.034471836,0.9490929,0.19676805,3.9837036,-0.21387513,-0.11597233,-0.2951645,-0.05727939,1.0902929,2.4250124,2.0315971,-0.12787691,0.69941264,-0.043411825,-0.18298714,0.0027645668,-0.03446465,-0.257808,0.10831994,0.16849983,3.0677664,0.06644231,-0.19867535,1.6731031,1.488417,2.076828,-0.20882194,-0.22329049,-0.18065287,0.72868955,0.02313961,0.0128961215,-0.16815548,-0.27907592,0.09576404,-0.35288557,-0.34760484,-0.04055057,-0.2524712,0.054406706,3.2062554,-0.17350668,0.4486421,0.18475339,0.47790074,1.4930948,8.45123,2.7689886,-0.008140757,-0.18239592,0.15457627,-0.120248236,-0.1941481,-0.24264471,0.27636462,0.188445,0.15536119,0.38661593,-0.1092633,0.0060622618,-0.24475624,-0.13829459,-0.4114661,-0.011708653,-0.17986739,0.122760616,-0.3034567,-0.27697855,0.3952049,-0.2591554,-0.03360012,-0.22692183,2.903057,1.5850298,-0.31614134,-0.13094711,-0.18031785,-0.08410727,-0.03060454,2.339396,-0.12595336,0.8079454,-0.29015687,-0.25948527,12.478997,0.10438726,0.41549367,-0.052656263,-0.33579898,0.22872663,2.351016,-0.3119237,-0.29543993,4.430249,3.1666102,-0.05213966,1.098069,-0.11088237,4.2444344,1.1879137,-0.24249242,0.078984074,-0.07060831,-0.25835338,-0.31801274,-0.105895646,-0.19741845,0.3224181,-0.32391885,0.42906773,-0.13959095,1.5123285,-0.06355265,1.4409593,0.7490341,-0.083860576,-0.17692083,0.59662116,-0.20238844,0.24097191,0.26297686,0.19968727,-0.14603667,1.6956567,1.0931071
